departure,timestamp,supply,demand
35,64,219,235
35,65,214,242
35,66,225,247
35,67,211,247
35,68,217,254
35,69,207,241
35,70,255,288
35,71,236,280
35,72,244,306
35,73,276,321
35,74,264,318
35,75,231,278
35,76,237,273
35,77,251,295
35,78,238,277
35,79,278,316
35,80,281,323
35,81,261,323
35,82,238,262
35,83,274,309
35,84,219,257
35,85,220,246
35,86,222,252
35,87,228,249
35,88,205,219
35,89,211,239
35,90,225,252
35,91,236,269
35,92,252,301
35,93,259,300
35,94,258,276
35,95,236,252
35,96,245,264
35,97,318,327
35,98,250,264
35,99,308,331
35,100,308,329
35,101,303,324
35,102,340,370
35,103,416,434
35,104,344,364
35,105,337,353
35,106,413,434
35,107,360,414
35,108,405,445
35,109,513,590
35,110,488,612
35,111,452,603
35,112,460,549
35,113,356,416
35,114,353,421
35,115,281,415
35,116,248,352
35,117,290,426
35,118,291,379
35,119,208,280
35,120,265,324
35,121,305,348
35,122,260,303
35,123,264,297
35,124,240,267
35,125,246,271
35,126,238,265
35,127,289,349
35,128,229,351
35,129,214,328
35,130,210,302
35,131,227,290
35,132,180,213
35,133,182,209
35,134,178,192
35,135,134,142
35,136,141,146
35,137,148,162
35,138,146,152
35,139,128,145
35,140,86,90
35,141,77,87
35,142,69,73
35,143,61,68
35,144,57,71
36,1,89,104
36,2,60,75
36,3,62,78
36,4,60,71
36,5,44,50
36,6,38,44
36,7,41,45
36,8,45,49
36,9,36,40
36,10,29,30
36,11,35,40
36,12,29,31
36,13,30,34
36,14,20,21
36,15,12,16
36,16,17,24
36,17,21,22
36,18,22,29
36,19,11,12
36,20,21,25
36,21,15,17
36,22,13,16
36,23,11,14
36,24,7,12
36,25,10,11
36,26,7,9
36,27,10,10
36,28,9,13
36,29,9,14
36,30,12,15
36,31,9,14
36,32,7,7
36,33,10,10
36,34,14,17
36,35,19,26
36,36,19,28
36,37,42,68
36,38,42,80
36,39,61,96
36,40,111,139
36,41,115,155
36,42,190,232
36,43,267,282
36,44,327,339
36,45,483,495
36,46,641,656
36,47,766,790
36,48,817,841
36,49,1117,1205
36,50,1019,1196
36,51,804,936
36,52,852,942
36,53,866,1029
36,54,786,857
36,55,646,663
36,56,682,709
36,57,638,656
36,58,680,706
36,59,674,691
36,60,647,664
36,61,566,588
36,62,588,601
36,63,502,516
36,64,471,483
36,65,497,527
36,66,460,477
36,67,683,706
36,68,667,704
36,69,559,581
36,70,526,563
36,71,569,594
36,72,521,549
36,73,525,545
36,74,470,501
36,75,484,509
36,76,546,567
36,77,536,558
36,78,652,676
36,79,712,751
36,80,662,691
36,81,619,644
36,82,580,614
36,83,746,785
36,84,662,693
36,85,542,562
36,86,502,518
36,87,535,557
36,88,541,569
36,89,537,557
36,90,536,558
36,91,453,477
36,92,480,517
36,93,438,476
36,94,758,797
36,95,566,592
36,96,458,474
36,97,525,554
36,98,500,513
36,99,509,529
36,100,546,562
36,101,479,514
36,102,561,598
36,103,857,883
36,104,761,793
36,105,707,717
36,106,832,854
36,107,843,871
36,108,682,704
36,109,689,730
36,110,581,607
36,111,571,595
36,112,533,551
36,113,512,542
36,114,455,473
36,115,433,456
36,116,425,447
36,117,405,425
36,118,442,453
36,119,410,423
36,120,424,439
36,121,566,579
36,122,436,454
36,123,353,369
36,124,386,401
36,125,325,335
36,126,327,336
36,127,353,368
36,128,302,318
36,129,288,298
36,130,288,302
36,131,272,283
36,132,240,250
36,133,236,247
36,134,229,245
36,135,221,245
36,136,177,195
36,137,185,195
36,138,174,183
36,139,138,156
36,140,90,113
36,141,88,104
36,142,89,94
36,143,75,85
36,144,86,92
37,1,1003,1065
37,2,886,992
37,3,781,906
37,4,692,859
37,5,681,808
37,6,621,674
37,7,589,616
37,8,482,505
37,9,427,443
37,10,405,429
37,11,327,356
37,12,307,335
37,13,337,374
37,14,279,337
37,15,247,289
37,16,231,251
37,17,211,225
37,18,171,186
37,19,161,179
37,20,140,160
37,21,156,174
37,22,126,151
37,23,106,122
37,24,111,124
37,25,112,128
37,26,101,117
37,27,86,105
37,28,93,105
37,29,97,119
37,30,94,126
37,31,84,114
37,32,91,128
37,33,91,171
37,34,98,186
37,35,110,220
37,36,115,270
37,37,127,399
37,38,137,454
37,39,189,529
37,40,765,990
37,41,866,1129
37,42,1041,1388
37,43,1487,1955
37,44,1813,2517
37,45,2164,3423
37,46,2415,4419
37,47,2595,5265
37,48,2769,6934
37,49,2827,7949
37,50,2876,7649
37,51,3098,7895
37,52,3218,8176
37,53,3407,7822
37,54,3967,6877
37,55,4311,6278
37,56,4260,6559
37,57,4271,5930
37,58,3607,5402
37,59,3171,4590
37,60,3003,3777
37,61,2682,3234
37,62,2479,2985
37,63,2431,2939
37,64,2230,2777
37,65,2137,2704
37,66,2057,2557
37,67,2027,2716
37,68,1967,2743
37,69,2135,3085
37,70,2251,3272
37,71,2228,3215
37,72,2094,3137
37,73,2385,3244
37,74,2309,3171
37,75,2410,3198
37,76,2450,3351
37,77,2500,3531
37,78,2502,3474
37,79,2503,3701
37,80,2445,3649
37,81,2382,3746
37,82,2454,4020
37,83,2468,3829
37,84,2426,3542
37,85,2451,3392
37,86,2342,3192
37,87,2338,3154
37,88,2415,3154
37,89,2407,3008
37,90,2394,2898
37,91,2503,3002
37,92,2324,3040
37,93,2407,3316
37,94,2809,3145
37,95,2601,2935
37,96,2644,3058
37,97,3099,3210
37,98,2842,2930
37,99,2961,3110
37,100,3223,3398
37,101,3405,3655
37,102,3720,4050
37,103,4712,5214
37,104,4458,5017
37,105,4486,5199
37,106,5069,6148
37,107,4512,5655
37,108,4371,5418
37,109,4857,6108
37,110,4590,5780
37,111,4305,5110
37,112,4214,4632
37,113,3754,4014
37,114,3501,3671
37,115,3338,3500
37,116,3085,3253
37,117,2965,3136
37,118,2974,3130
37,119,2986,3125
37,120,2965,3116
37,121,3227,3357
37,122,3046,3153
37,123,2956,3060
37,124,3043,3167
37,125,3095,3216
37,126,3022,3139
37,127,3370,3501
37,128,3414,3594
37,129,3182,3402
37,130,3128,3272
37,131,2788,2939
37,132,2899,3073
37,133,2871,3094
37,134,2449,2625
37,135,2154,2249
37,136,1944,2029
37,137,1725,1796
37,138,1624,1697
37,139,1392,1453
37,140,1218,1267
37,141,1125,1188
37,142,1056,1102
37,143,947,1004
37,144,851,889
38,1,51,55
38,2,55,69
38,3,55,64
38,4,66,85
38,5,34,45
38,6,42,50
38,7,29,49
38,8,28,36
38,9,27,30
38,10,26,38
38,11,11,29
38,12,20,44
38,13,20,36
38,14,20,27
38,15,16,18
38,16,8,10
38,17,5,14
38,18,11,16
38,19,9,13
38,20,3,9
38,21,8,14
38,22,3,7
38,23,7,23
38,24,5,14
38,25,2,12
38,26,2,8
38,27,2,7
38,28,2,4
38,29,1,3
38,30,6,7
38,31,1,4
38,32,3,5
38,33,2,10
38,34,7,22
38,35,2,10
38,36,6,15
38,37,9,31
38,38,19,55
38,39,36,74
38,40,67,72
38,41,86,94
38,42,168,180
38,43,227,240
38,44,263,275
38,45,342,363
38,46,442,486
38,47,451,579
38,48,403,597
38,49,347,529
38,50,299,511
38,51,280,462
38,52,240,495
38,53,220,452
38,54,179,344
38,55,205,410
38,56,218,410
38,57,192,433
38,58,159,433
38,59,150,416
38,60,169,388
38,61,153,377
38,62,145,327
38,63,167,360
38,64,137,268
38,65,115,260
38,66,128,213
38,67,119,223
38,68,153,286
38,69,162,265
38,70,158,275
38,71,164,263
38,72,159,249
38,73,181,274
38,74,187,263
38,75,212,285
38,76,189,267
38,77,164,255
38,78,201,290
38,79,189,298
38,80,202,301
38,81,200,291
38,82,191,296
38,83,199,311
38,84,170,267
38,85,177,235
38,86,183,252
38,87,165,209
38,88,163,192
38,89,180,205
38,90,159,181
38,91,163,185
38,92,157,191
38,93,185,201
38,94,193,210
38,95,178,185
38,96,189,203
38,97,181,194
38,98,191,199
38,99,210,218
38,100,183,194
38,101,200,211
38,102,213,226
38,103,216,225
38,104,220,229
38,105,280,296
38,106,238,254
38,107,220,233
38,108,176,187
38,109,213,234
38,110,204,210
38,111,191,200
38,112,193,201
38,113,204,218
38,114,192,209
38,115,181,189
38,116,169,182
38,117,172,186
38,118,183,198
38,119,174,185
38,120,169,179
38,121,189,198
38,122,184,202
38,123,191,202
38,124,206,222
38,125,207,220
38,126,183,190
38,127,187,199
38,128,177,194
38,129,160,169
38,130,167,179
38,131,188,200
38,132,141,153
38,133,161,173
38,134,162,171
38,135,125,133
38,136,102,105
38,137,120,139
38,138,102,115
38,139,100,108
38,140,79,86
38,141,76,85
38,142,79,100
38,143,55,68
38,144,59,80
39,1,274,424
39,2,240,408
39,3,205,387
39,4,181,320
39,5,164,258
39,6,112,180
39,7,78,146
39,8,77,132
39,9,66,121
39,10,62,103
39,11,61,91
39,12,44,59
39,13,35,47
39,14,33,56
39,15,11,17
39,16,5,9
39,17,5,6
39,18,6,6
39,19,6,10
39,20,7,10
39,21,1,1
39,22,3,5
39,23,4,8
39,24,1,8
39,25,1,3
39,26,1,12
39,27,1,3
39,28,1,3
39,29,3,5
39,30,1,4
39,31,4,7
39,32,3,7
39,33,3,4
39,34,4,6
39,35,9,10
39,36,9,10
39,37,10,11
39,38,15,20
39,39,14,18
39,40,17,23
39,41,20,35
39,42,29,36
39,43,28,32
39,44,29,35
39,45,25,29
39,46,18,30
39,47,21,26
39,48,24,28
39,49,28,40
39,50,34,43
39,51,71,91
39,52,105,122
39,53,128,154
39,54,94,115
39,55,103,122
39,56,118,137
39,57,117,130
39,58,150,165
39,59,154,173
39,60,182,199
39,61,175,196
39,62,189,217
39,63,192,202
39,64,219,261
39,65,184,204
39,66,192,206
39,67,154,172
39,68,165,186
39,69,161,178
39,70,159,177
39,71,144,175
39,72,114,122
39,73,78,99
39,74,114,137
39,75,103,118
39,76,126,150
39,77,121,150
39,78,144,188
39,79,137,178
39,80,150,171
39,81,134,173
39,82,139,169
39,83,138,154
39,84,146,171
39,85,122,148
39,86,149,177
39,87,144,161
39,88,124,150
39,89,147,167
39,90,138,163
39,91,188,204
39,92,197,221
39,93,172,199
39,94,164,189
39,95,122,167
39,96,164,190
39,97,183,212
39,98,194,224
39,99,212,243
39,100,227,258
39,101,210,229
39,102,190,221
39,103,188,218
39,104,161,189
39,105,198,246
39,106,198,244
39,107,173,217
39,108,164,181
39,109,179,206
39,110,176,197
39,111,194,227
39,112,179,223
39,113,171,205
39,114,170,197
39,115,198,219
39,116,215,246
39,117,234,290
39,118,273,336
39,119,192,219
39,120,229,271
39,121,263,300
39,122,239,306
39,123,242,305
39,124,248,294
39,125,175,217
39,126,185,273
39,127,223,289
39,128,249,357
39,129,189,331
39,130,193,326
39,131,138,234
39,132,160,242
39,133,151,214
39,134,167,260
39,135,190,296
39,136,199,341
39,137,190,382
39,138,179,307
39,139,194,279
39,140,206,303
39,141,154,226
39,142,181,293
39,143,197,339
39,144,212,314
40,1,32,49
40,2,31,52
40,3,29,38
40,4,22,25
40,5,12,17
40,6,12,14
40,7,7,13
40,8,7,17
40,9,6,14
40,10,14,20
40,11,3,9
40,12,2,10
40,13,5,9
40,14,2,6
40,15,3,9
40,16,3,6
40,17,1,5
40,18,3,7
40,19,2,3
40,20,1,4
40,21,3,5
40,22,4,4
40,23,2,3
40,24,1,5
40,25,2,2
40,26,1,1
40,27,0,1
40,28,0,2
40,29,0,2
40,30,2,2
40,31,2,3
40,32,1,3
40,33,5,5
40,34,2,7
40,35,2,10
40,36,3,7
40,37,5,11
40,38,5,15
40,39,9,21
40,40,27,33
40,41,33,33
40,42,66,75
40,43,62,72
40,44,82,88
40,45,104,139
40,46,109,133
40,47,123,151
40,48,130,168
40,49,150,209
40,50,140,205
40,51,156,251
40,52,200,303
40,53,167,248
40,54,185,247
40,55,144,196
40,56,143,200
40,57,113,180
40,58,105,177
40,59,118,176
40,60,100,160
40,61,97,154
40,62,101,156
40,63,90,132
40,64,77,129
40,65,78,113
40,66,81,124
40,67,63,112
40,68,75,124
40,69,85,122
40,70,86,127
40,71,90,145
40,72,85,145
40,73,101,142
40,74,103,172
40,75,104,160
40,76,111,157
40,77,103,172
40,78,109,178
40,79,106,178
40,80,135,198
40,81,115,179
40,82,110,162
40,83,118,163
40,84,109,147
40,85,101,155
40,86,100,152
40,87,142,191
40,88,118,181
40,89,104,146
40,90,106,146
40,91,112,135
40,92,137,163
40,93,154,205
40,94,152,169
40,95,174,187
40,96,164,185
40,97,141,162
40,98,151,154
40,99,182,190
40,100,172,181
40,101,132,140
40,102,158,166
40,103,189,204
40,104,169,181
40,105,145,175
40,106,168,181
40,107,153,172
40,108,146,164
40,109,169,187
40,110,166,182
40,111,151,162
40,112,143,157
40,113,155,166
40,114,168,178
40,115,166,175
40,116,153,169
40,117,145,157
40,118,164,177
40,119,147,171
40,120,128,142
40,121,146,177
40,122,167,189
40,123,149,164
40,124,146,169
40,125,128,139
40,126,129,149
40,127,145,185
40,128,154,185
40,129,145,171
40,130,135,158
40,131,135,145
40,132,149,170
40,133,184,216
40,134,145,175
40,135,108,120
40,136,84,97
40,137,58,74
40,138,54,66
40,139,48,58
40,140,34,45
40,141,43,57
40,142,36,44
40,143,24,41
40,144,31,44
41,1,25,33
41,2,35,45
41,3,25,46
41,4,35,50
41,5,19,29
41,6,16,23
41,7,12,16
41,8,13,22
41,9,16,25
41,10,8,23
41,11,9,16
41,12,10,22
41,13,9,19
41,14,9,25
41,15,4,19
41,16,6,6
41,17,5,11
41,18,4,5
41,19,3,8
41,20,2,7
41,21,3,6
41,22,0,3
41,24,2,7
41,25,1,2
41,26,1,5
41,27,0,2
41,28,1,4
41,29,1,4
41,30,3,4
41,31,1,3
41,32,2,5
41,33,2,12
41,34,5,19
41,35,2,18
41,36,4,13
41,37,3,7
41,38,4,11
41,39,16,28
41,40,40,50
41,41,59,72
41,42,87,101
41,43,118,132
41,44,146,155
41,45,191,209
41,46,204,230
41,47,220,235
41,48,253,263
41,49,303,342
41,50,338,382
41,51,275,315
41,52,280,342
41,53,308,365
41,54,289,345
41,55,257,305
41,56,253,301
41,57,219,275
41,58,203,263
41,59,182,236
41,60,163,231
41,61,177,231
41,62,177,243
41,63,157,216
41,64,149,191
41,65,157,210
41,66,137,192
41,67,143,179
41,68,138,183
41,69,155,209
41,70,179,241
41,71,170,227
41,72,174,234
41,73,162,248
41,74,181,271
41,75,202,292
41,76,184,254
41,77,192,257
41,78,214,329
41,79,178,238
41,80,186,228
41,81,202,231
41,82,176,205
41,83,169,211
41,84,174,229
41,85,155,192
41,86,158,172
41,87,139,151
41,88,120,136
41,89,131,149
41,90,162,175
41,91,149,169
41,92,148,167
41,93,137,153
41,94,170,182
41,95,182,193
41,96,178,187
41,97,175,182
41,98,186,196
41,99,200,210
41,100,183,194
41,101,227,244
41,102,241,250
41,103,288,360
41,104,276,324
41,105,244,272
41,106,285,302
41,107,277,300
41,108,243,253
41,109,258,266
41,110,253,261
41,111,247,254
41,112,234,246
41,113,223,230
41,114,224,237
41,115,180,188
41,116,150,158
41,117,153,164
41,118,144,160
41,119,159,171
41,120,129,144
41,121,139,154
41,122,130,142
41,123,129,140
41,124,137,145
41,125,123,132
41,126,119,129
41,127,111,118
41,128,128,136
41,129,86,94
41,130,85,96
41,131,113,123
41,132,109,116
41,133,97,105
41,134,78,84
41,135,64,71
41,136,93,104
41,137,64,70
41,138,64,71
41,139,40,44
41,140,68,77
41,141,44,58
41,142,48,65
41,143,52,67
41,144,48,52
42,1,790,858
42,2,663,742
42,3,608,647
42,4,662,734
42,5,502,556
42,6,571,618
42,7,530,601
42,8,463,511
42,9,430,472
42,10,364,399
42,11,311,338
42,12,348,380
42,13,314,330
42,14,300,340
42,15,259,287
42,16,244,273
42,17,216,236
42,18,196,229
42,19,184,213
42,20,187,222
42,21,144,177
42,22,154,177
42,23,123,139
42,24,129,161
42,25,155,191
42,26,118,148
42,27,97,113
42,28,105,130
42,29,101,139
42,30,92,127
42,31,104,138
42,32,102,142
42,33,96,159
42,34,101,163
42,35,116,191
42,36,114,186
42,37,152,291
42,38,166,321
42,39,257,399
42,40,430,489
42,41,530,560
42,42,686,725
42,43,1035,1085
42,44,1274,1342
42,45,1500,1568
42,46,1907,1962
42,47,2036,2163
42,48,2372,2689
42,49,2524,3403
42,50,2427,3297
42,51,2559,3133
42,52,2592,3434
42,53,2381,3060
42,54,1885,2069
42,55,1779,1857
42,56,1705,1782
42,57,1634,1684
42,58,1416,1472
42,59,1362,1426
42,60,1360,1411
42,61,1261,1311
42,62,1271,1343
42,63,1309,1371
42,64,1152,1231
42,65,1119,1184
42,66,1125,1182
42,67,1157,1217
42,68,1205,1259
42,69,1273,1346
42,70,1296,1383
42,71,1280,1361
42,72,1258,1339
42,73,1330,1402
42,74,1316,1396
42,75,1392,1478
42,76,1388,1479
42,77,1342,1401
42,78,1430,1505
42,79,1441,1512
42,80,1487,1544
42,81,1414,1499
42,82,1336,1400
42,83,1384,1459
42,84,1297,1377
42,85,1414,1487
42,86,1332,1407
42,87,1377,1428
42,88,1333,1415
42,89,1416,1499
42,90,1446,1499
42,91,1396,1469
42,92,1438,1502
42,93,1451,1546
42,94,1467,1523
42,95,1594,1649
42,96,1460,1513
42,97,1556,1611
42,98,1477,1528
42,99,1640,1694
42,100,1635,1710
42,101,1741,1790
42,102,1873,1938
42,103,2188,2255
42,104,2131,2195
42,105,2234,2320
42,106,2852,2989
42,107,2361,2528
42,108,2290,2475
42,109,2423,2648
42,110,2478,2693
42,111,2198,2375
42,112,2103,2202
42,113,1919,2003
42,114,1847,1904
42,115,1696,1762
42,116,1696,1746
42,117,1641,1715
42,118,1620,1674
42,119,1623,1669
42,120,1707,1766
42,121,1699,1754
42,122,1680,1740
42,123,1604,1661
42,124,1760,1812
42,125,1687,1748
42,126,1674,1723
42,127,1766,1812
42,128,1736,1782
42,129,1679,1733
42,130,1718,1780
42,131,1481,1535
42,132,1429,1481
42,133,1500,1560
42,134,1285,1349
42,135,1272,1336
42,136,1221,1270
42,137,1126,1178
42,138,1010,1056
42,139,971,1019
42,140,881,933
42,141,909,952
42,142,812,850
42,143,838,893
42,144,704,771
43,1,1,1
43,2,1,1
43,3,3,3
43,4,1,2
43,5,4,8
43,6,4,8
43,7,0,1
43,9,1,1
43,11,1,5
43,12,0,2
43,13,0,1
43,14,0,1
43,16,0,1
43,19,0,9
43,20,0,8
43,21,1,5
43,25,0,1
43,29,0,1
43,30,0,2
43,31,0,8
43,32,0,2
43,33,1,1
43,34,0,1
43,36,0,1
43,37,0,1
43,38,0,2
43,39,0,2
43,40,2,5
43,41,2,8
43,42,2,11
43,43,10,16
43,44,12,12
43,45,28,33
43,46,32,39
43,47,32,51
43,48,18,25
43,49,18,31
43,50,20,29
43,51,20,25
43,52,23,33
43,53,27,41
43,54,16,37
43,55,18,29
43,56,19,27
43,57,14,22
43,58,20,31
43,59,15,27
43,60,11,23
43,61,9,17
43,62,14,29
43,63,20,45
43,64,24,44
43,65,20,34
43,66,8,31
43,67,27,41
43,68,14,29
43,69,20,42
43,70,19,39
43,71,28,41
43,72,29,51
43,73,26,57
43,74,22,40
43,75,31,70
43,76,34,74
43,77,45,69
43,78,25,39
43,79,45,68
43,80,30,51
43,81,43,67
43,82,28,54
43,83,40,67
43,84,48,82
43,85,43,58
43,86,35,59
43,87,48,67
43,88,37,60
43,89,48,66
43,90,45,71
43,91,58,102
43,92,50,90
43,93,43,101
43,94,52,68
43,95,76,105
43,96,83,116
43,97,80,99
43,98,79,108
43,99,67,94
43,100,77,115
43,101,82,128
43,102,68,117
43,103,86,108
43,104,53,65
43,105,64,76
43,106,49,63
43,107,37,47
43,108,39,45
43,109,33,44
43,110,23,26
43,111,29,30
43,112,27,32
43,113,36,43
43,114,44,53
43,115,21,25
43,116,14,31
43,117,30,44
43,118,30,42
43,119,42,75
43,120,31,56
43,121,37,58
43,122,44,67
43,123,44,75
43,124,39,60
43,125,30,43
43,126,34,53
43,127,29,41
43,128,30,41
43,129,23,28
43,130,30,46
43,131,17,26
43,132,14,23
43,133,22,45
43,134,15,22
43,135,18,22
43,136,16,22
43,137,10,17
43,138,7,15
43,139,4,12
43,140,2,7
43,141,6,8
43,142,4,5
43,143,2,2
43,144,3,4
44,1,2,4
44,2,3,5
44,3,3,10
44,4,1,3
44,5,1,3
44,6,1,2
44,7,2,4
44,8,2,5
44,9,0,2
44,11,0,2
44,15,0,3
44,17,1,3
44,19,0,1
44,20,0,1
44,33,0,1
44,34,0,1
44,35,0,1
44,36,0,1
44,37,0,2
44,38,0,1
44,39,0,1
44,40,1,5
44,41,3,9
44,42,6,13
44,43,20,30
44,44,64,79
44,45,117,208
44,46,77,130
44,47,40,58
44,48,26,36
44,49,27,38
44,50,45,59
44,51,36,52
44,52,52,59
44,53,26,40
44,54,20,27
44,55,18,27
44,56,17,29
44,57,19,33
44,58,21,35
44,59,20,31
44,60,7,21
44,61,16,34
44,62,5,14
44,63,12,34
44,64,14,42
44,65,9,23
44,66,13,21
44,67,10,25
44,68,4,21
44,69,11,26
44,70,12,24
44,71,18,37
44,72,15,31
44,73,15,31
44,74,14,26
44,75,13,30
44,76,14,26
44,77,15,26
44,78,14,36
44,79,16,26
44,80,15,27
44,81,9,13
44,82,15,36
44,83,9,22
44,84,12,33
44,85,7,30
44,86,11,26
44,87,10,18
44,88,12,19
44,89,15,24
44,90,7,17
44,91,8,25
44,92,13,31
44,93,12,20
44,94,14,21
44,95,13,24
44,96,10,14
44,97,18,28
44,98,13,21
44,99,29,45
44,100,48,80
44,101,31,47
44,102,46,58
44,103,49,59
44,104,37,48
44,105,32,37
44,106,31,34
44,107,31,44
44,108,34,46
44,109,29,46
44,110,32,41
44,111,30,34
44,112,35,39
44,113,20,28
44,114,37,46
44,115,14,19
44,116,13,21
44,117,13,18
44,118,17,25
44,119,19,24
44,120,12,20
44,121,18,25
44,122,16,21
44,123,21,25
44,124,15,22
44,125,9,25
44,126,22,31
44,127,17,25
44,128,9,13
44,129,10,12
44,130,9,19
44,131,7,11
44,132,4,9
44,133,5,8
44,134,5,15
44,135,5,7
44,136,4,5
44,137,10,14
44,138,5,8
44,139,3,6
44,140,2,3
44,141,0,1
44,142,1,4
44,144,1,7
45,1,28,32
45,2,22,30
45,3,9,11
45,4,3,5
45,5,4,4
45,6,7,9
45,7,4,4
45,8,2,3
45,9,2,3
45,10,2,3
45,11,1,1
45,12,3,3
45,13,5,5
45,14,2,3
45,15,1,1
45,16,0,1
45,17,1,3
45,18,3,4
45,19,2,5
45,20,1,4
45,21,3,7
45,22,1,2
45,23,0,3
45,24,3,4
45,25,1,3
45,26,1,1
45,27,2,7
45,28,1,3
45,29,1,3
45,31,0,2
45,32,0,2
45,33,1,1
45,34,1,1
45,36,0,4
45,37,1,7
45,38,4,11
45,39,3,6
45,40,19,23
45,41,18,20
45,42,15,19
45,43,53,58
45,44,56,63
45,45,52,58
45,46,91,95
45,47,67,72
45,48,73,82
45,49,122,130
45,50,105,127
45,51,88,98
45,52,87,94
45,53,127,150
45,54,58,85
45,55,92,99
45,56,67,73
45,57,87,93
45,58,66,84
45,59,62,106
45,60,76,90
45,61,63,85
45,62,65,91
45,63,68,91
45,64,62,92
45,65,55,75
45,66,63,79
45,67,62,77
45,68,50,72
45,69,67,92
45,70,82,118
45,71,68,106
45,72,73,106
45,73,93,151
45,74,62,104
45,75,88,121
45,76,78,104
45,77,84,112
45,78,69,94
45,79,77,102
45,80,70,93
45,81,75,99
45,82,62,104
45,83,72,112
45,84,61,83
45,85,76,88
45,86,56,91
45,87,56,76
45,88,71,99
45,89,47,66
45,90,67,85
45,91,80,107
45,92,59,78
45,93,83,95
45,94,86,93
45,95,78,86
45,96,102,109
45,97,100,107
45,98,62,64
45,99,90,95
45,100,110,126
45,101,86,96
45,102,139,150
45,103,198,206
45,104,209,226
45,105,170,188
45,106,415,440
45,107,375,437
45,108,312,366
45,109,249,285
45,110,206,229
45,111,193,212
45,112,146,160
45,113,159,173
45,114,158,171
45,115,106,119
45,116,100,111
45,117,91,109
45,118,109,113
45,119,98,101
45,120,72,74
45,121,125,135
45,122,119,125
45,123,99,106
45,124,119,128
45,125,77,83
45,126,72,78
45,127,80,91
45,128,88,99
45,129,58,65
45,130,57,59
45,131,55,57
45,132,57,61
45,133,52,57
45,134,51,57
45,135,30,33
45,136,37,44
45,137,39,42
45,138,33,41
45,139,20,23
45,140,21,27
45,141,15,22
45,142,13,16
45,143,18,20
45,144,21,25
46,1,832,892
46,2,634,696
46,3,566,583
46,4,576,623
46,5,435,466
46,6,430,449
46,7,384,420
46,8,355,399
46,9,370,395
46,10,304,324
46,11,253,272
46,12,221,238
46,13,245,280
46,14,191,217
46,15,215,250
46,16,188,214
46,17,150,177
46,18,135,162
46,19,144,169
46,20,131,150
46,21,107,145
46,22,88,100
46,23,76,106
46,24,80,90
46,25,86,112
46,26,79,124
46,27,84,104
46,28,57,102
46,29,58,95
46,30,66,106
46,31,65,102
46,32,63,93
46,33,92,147
46,34,115,197
46,35,99,210
46,36,107,219
46,37,154,355
46,38,134,413
46,39,215,532
46,40,600,799
46,41,645,876
46,42,819,1047
46,43,1530,1844
46,44,1954,2228
46,45,2898,3433
46,46,3707,5154
46,47,3974,6934
46,48,3711,8412
46,49,3629,9184
46,50,3876,9059
46,51,4454,8621
46,52,4709,8983
46,53,4185,7904
46,54,3926,6251
46,55,3948,5643
46,56,3604,5361
46,57,3201,4624
46,58,2613,4081
46,59,2470,3859
46,60,2194,3203
46,61,1947,2686
46,62,1915,2599
46,63,1799,2486
46,64,1734,2421
46,65,1743,2476
46,66,1735,2454
46,67,1700,2444
46,68,1731,2545
46,69,1802,2806
46,70,1921,3039
46,71,1945,2999
46,72,2047,2910
46,73,2161,2819
46,74,2087,2859
46,75,2061,2714
46,76,2127,2846
46,77,2201,3054
46,78,2215,3018
46,79,2247,3077
46,80,2219,3019
46,81,2121,2936
46,82,2205,3019
46,83,2091,2893
46,84,1990,2623
46,85,1981,2595
46,86,1931,2414
46,87,1927,2273
46,88,1877,2131
46,89,1882,2110
46,90,1904,2085
46,91,1968,2188
46,92,1870,2152
46,93,1792,1992
46,94,2053,2115
46,95,1874,1953
46,96,1948,2037
46,97,2042,2095
46,98,1917,1966
46,99,1983,2079
46,100,2203,2268
46,101,2263,2341
46,102,2563,2646
46,103,3458,3570
46,104,3143,3245
46,105,3249,3373
46,106,4953,5315
46,107,4325,4842
46,108,3884,4345
46,109,4582,5309
46,110,4117,4728
46,111,3647,4060
46,112,3380,3621
46,113,3002,3106
46,114,2776,2871
46,115,2589,2669
46,116,2592,2688
46,117,2486,2548
46,118,2402,2469
46,119,2360,2446
46,120,2359,2423
46,121,2959,3073
46,122,2997,3120
46,123,2986,3101
46,124,2980,3071
46,125,2660,2748
46,126,2579,2662
46,127,3069,3159
46,128,2782,2874
46,129,2531,2617
46,130,2485,2573
46,131,2330,2406
46,132,2210,2292
46,133,2166,2234
46,134,1967,2029
46,135,1680,1742
46,136,1476,1523
46,137,1394,1448
46,138,1268,1332
46,139,1066,1127
46,140,894,934
46,141,814,853
46,142,790,832
46,143,702,734
46,144,635,683
47,1,62,72
47,2,53,67
47,3,51,72
47,4,44,76
47,5,46,65
47,6,32,49
47,7,32,47
47,8,26,41
47,9,38,53
47,10,35,48
47,11,27,46
47,12,24,48
47,13,25,42
47,14,16,26
47,15,24,33
47,16,20,27
47,17,12,21
47,18,16,30
47,19,13,30
47,20,15,27
47,21,10,14
47,22,10,27
47,23,13,31
47,24,10,18
47,25,6,9
47,26,10,18
47,27,13,30
47,28,12,23
47,29,4,15
47,30,9,27
47,31,7,26
47,32,5,23
47,33,3,24
47,34,11,30
47,35,8,27
47,36,12,28
47,37,29,50
47,38,29,58
47,39,38,68
47,40,74,82
47,41,98,106
47,42,105,113
